Date,Name,NAV
05/06/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9967
05/07/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9967
05/08/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9967
05/09/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9967
05/10/2011,BlackRock Ntrl Resources Gr & Inc D Acc,1.011
05/11/2011,BlackRock Ntrl Resources Gr & Inc D Acc,1.007
05/12/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9781
05/13/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9846
05/14/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9846
05/15/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9846
05/16/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9717
05/17/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9748
05/18/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9798
05/19/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9961
05/20/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9916
05/21/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9916
05/22/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9916
05/23/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9761
05/24/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.982
05/25/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9804
05/26/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9899
05/27/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9939
05/28/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9939
05/29/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9939
05/30/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9939
05/31/2011,BlackRock Ntrl Resources Gr & Inc D Acc,1.005
06/01/2011,BlackRock Ntrl Resources Gr & Inc D Acc,1.012
06/02/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9883
06/03/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9884
06/04/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9884
06/05/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9884
06/06/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9832
06/07/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9783
06/08/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9692
06/09/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.967
06/10/2011,BlackRock Ntrl Resources Gr & Inc D Acc,0.9831
