Date,Name,Close,High,Low,Open,Volume
06/21/1990,HgCapital Trust Ord,0.104,,,,
06/22/1990,HgCapital Trust Ord,0.104,,,,
06/23/1990,HgCapital Trust Ord,0.104,,,,
06/24/1990,HgCapital Trust Ord,0.104,,,,
06/25/1990,HgCapital Trust Ord,0.104,,,,
06/26/1990,HgCapital Trust Ord,0.104,,,,
06/27/1990,HgCapital Trust Ord,0.104,,,,
06/28/1990,HgCapital Trust Ord,0.104,,,,
06/29/1990,HgCapital Trust Ord,0.101,,,,
06/30/1990,HgCapital Trust Ord,0.101,,,,
07/01/1990,HgCapital Trust Ord,0.101,,,,
07/02/1990,HgCapital Trust Ord,0.101,,,,
07/03/1990,HgCapital Trust Ord,0.101,,,,
07/04/1990,HgCapital Trust Ord,0.101,,,,
07/05/1990,HgCapital Trust Ord,0.101,,,,
07/06/1990,HgCapital Trust Ord,0.101,,,,
07/07/1990,HgCapital Trust Ord,0.101,,,,
07/08/1990,HgCapital Trust Ord,0.101,,,,
07/09/1990,HgCapital Trust Ord,0.101,,,,
07/10/1990,HgCapital Trust Ord,0.101,,,,
07/11/1990,HgCapital Trust Ord,0.101,,,,
07/12/1990,HgCapital Trust Ord,0.101,,,,
07/13/1990,HgCapital Trust Ord,0.101,,,,
07/14/1990,HgCapital Trust Ord,0.101,,,,
07/15/1990,HgCapital Trust Ord,0.101,,,,
07/16/1990,HgCapital Trust Ord,0.101,,,,
07/17/1990,HgCapital Trust Ord,0.101,,,,
07/18/1990,HgCapital Trust Ord,0.101,,,,
07/19/1990,HgCapital Trust Ord,0.101,,,,
07/20/1990,HgCapital Trust Ord,0.101,,,,
07/21/1990,HgCapital Trust Ord,0.101,,,,
07/22/1990,HgCapital Trust Ord,0.101,,,,
07/23/1990,HgCapital Trust Ord,0.101,,,,
07/24/1990,HgCapital Trust Ord,0.101,,,,
07/25/1990,HgCapital Trust Ord,0.101,,,,
07/26/1990,HgCapital Trust Ord,0.101,,,,
07/27/1990,HgCapital Trust Ord,0.101,,,,
07/28/1990,HgCapital Trust Ord,0.101,,,,
07/29/1990,HgCapital Trust Ord,0.101,,,,
07/30/1990,HgCapital Trust Ord,0.101,,,,
07/31/1990,HgCapital Trust Ord,0.103,,,,
08/01/1990,HgCapital Trust Ord,0.103,,,,
