date,9984.T,AAPL,ABBV,ALB,AMAT,AMZN,ASML,AZN.L,BHP,CNR.TO,COST,CRM,CRWD,DE,DG.PA,ECL,EL,FAS.L,GOOGL,HON,HUBS,HVPE.L,III.L,JNJ,JPM,LIN,LRCX,MC.PA,MELI,MRNA,MSFT,NESN.SW,NIO,NKE,NOW,NVDA,NVO,ODFL,PANW,PG,RIO,SHW,SMSN.IL,SMT.L,TM,TMO,TSLA,V,WM,XOM
2010-03-18,7.426656371790035,4.470578526153893,,23.311657153709,6.558769524617831,4.351739900224333,15.533776060013887,1707.5650634765625,27.52941490914334,15.272824957798806,29.678195925898574,12.60516462359831,,29.639735520629774,23.558968827773107,24.27241703368435,18.08403679203295,153.930908203125,9.29230487886365,20.371304277489987,,,185.86082458496094,28.993216083052868,20.07878862477683,41.27921361112967,19.368542804011188,59.52542198324994,30.015834219372827,,14.853637841760184,22.239268772135837,,10.455424535029527,,2.6255291130891187,7.839658697977173,6.3764439708480305,,28.17617442727853,17.05489021511515,12.3037684910679,210.05538342748602,120.47393798828125,43.9142352844177,31.191823819008018,,13.438821854677018,15.638792547968244,26.570730725661463
2010-03-19,7.466497977731102,4.4922391440015,,23.340491631744364,6.587876169851546,4.339807870572122,15.58292060797751,1726.0462646484375,27.418785540459467,15.645636799278295,29.87343956953051,12.654859363805237,,29.972856253144357,23.605605147751675,24.681975487154038,18.17499491584594,154.56524658203125,9.331512086951179,20.876853295206544,,,188.37152099609375,29.470926338426377,20.30515973769099,41.66677954203083,19.66094653692509,59.731437222104816,29.848175808698006,,15.076588712812846,22.120536838547938,,10.457382088505398,,2.634664516478295,8.002817597697915,6.413036517164755,,28.667835426766512,16.87976106619116,12.50071130530119,211.98866928200948,121.56696319580078,45.02800277441612,31.694109350668196,,13.45439160575604,15.912211860232041,26.84761524201605
2010-03-22,,4.515685292998129,,23.646239626408683,6.70064468236469,4.317904532976137,15.895464625161992,1742.4736328125,27.567095129312058,15.6409146915043,29.773556345162927,12.825967323384617,,30.31436487140755,23.55833436745217,24.6484319125661,18.58747714132955,152.45082092285156,9.234465414839498,20.62924483222036,,,187.59901428222656,29.290715576593986,20.318803730105778,41.64671305417087,20.708962492527732,59.63796589878564,30.061466073219705,,14.991765513123102,22.358601104538998,,10.44593675888829,,2.6614675881885455,7.896835671961273,6.4111391871308445,,28.514768736850545,17.104346634970153,12.513718358455515,213.2853727864885,121.14022064208984,45.11395406235738,32.086242126107265,,13.434392696335227,15.868274721924314,26.65969444340992
2010-03-23,7.39400710409872,4.614698187933231,,23.86557620723438,6.98188853807356,4.302548289573563,16.4042560772903,1741.886962890625,28.286426462436328,15.564963494565992,29.886372497630113,12.831752891977933,,31.474819584939215,23.905811583109454,24.807824579461393,18.795496319481177,150.75926208496094,9.146153440196876,21.048388575174364,,,188.24281311035156,29.577411919317854,20.828544842968366,42.19328146098602,21.588515336916966,60.04501682273367,30.383321065598587,,15.220922155370232,22.497635693622748,,10.592972115670388,,2.7317991191832585,8.085320898148968,6.461606222777037,,28.97115477939703,17.68533994455116,12.719914957814202,217.24320247793693,122.6460189819336,46.59653538008087,32.30317047204524,,13.62396640532093,16.155454195188323,26.805540757118294
2010-03-24,7.284849442131839,4.673193199100792,,23.677350306990366,6.911662177455283,4.296958452604682,16.272740074660877,1751.860595703125,27.833229210940022,15.709773771572072,29.789758965194103,12.779458529416283,,30.98057434594921,23.722788026767578,24.936784051863192,18.482714829247808,154.7766876220703,9.361219358571919,21.360598464792123,,,188.0496063232422,29.542133723877654,21.16926844630613,42.33928196514802,21.25700777845486,59.62825229086469,30.385827235345626,,15.227859055831793,22.352727868704665,,10.520860110711121,,2.6618726092388996,8.202550913289944,6.4371201026203,,28.792775100751218,17.672663519097924,12.706717942678063,219.33368495977632,123.51868438720703,46.540134061848704,32.49174531321211,,13.548142951511396,16.13324764572441,26.84413389798395
2010-03-25,7.1265939808355006,4.634562616308791,,23.38330286371577,7.022161206253159,4.5379083746505415,16.472565539657534,1766.528076171875,27.724053995063937,16.057390775544626,29.88809654856297,12.793918046980762,,30.94412022572839,23.947467279794534,24.917585238775214,18.462533130991304,155.41104125976562,9.488810345461703,21.370781063471295,,,190.88229370117188,29.567103156050642,21.246225399792273,42.018067201045355,21.745235665882536,60.01182690788451,30.35921406535151,,15.46878375233541,22.540241624487646,,10.586448940731762,,2.6792746587485814,8.294542241843267,6.450786414860158,,28.901981411150963,17.408237573398907,12.85943112423654,223.196965319242,124.65369415283203,45.99362619392425,32.39773218033281,,13.851727661846187,16.149488124879444,26.860695735158288
2010-03-26,7.335313633159955,4.70464634670647,,23.099467911920968,7.023728438158214,4.532816232411195,16.631965437199693,1756.5540771484375,27.92015438131888,16.082501140519412,29.821285715623137,12.57717213553863,,31.01826872812489,23.975100372372662,25.053476944383565,18.550564770963355,155.41104125976562,9.451812369757565,21.41949804306779,,,190.10971069335938,29.375065643827217,21.20821129762773,41.98158412087922,21.351867797432853,60.04723939055161,30.40714992205958,,15.233908390463368,22.459246177097594,,10.59461308930113,,2.6697290717316697,8.228050596577663,6.418107750216506,,28.830700098668785,17.72587009727729,12.898528786103505,217.5137620588401,124.50328826904297,46.474936360594995,32.03251628923116,,13.777951147629738,16.1670803137973,26.861883467133516
2010-03-29,7.5809598974176495,4.708479660031917,,23.346712319960076,7.03725402951423,4.5094272905101365,16.655900077086084,1748.34033203125,28.533891459485886,16.067322034049266,29.659175121628596,12.47668225575138,,31.392019330719663,23.967109407992048,24.99334233413602,18.781418625805316,157.7368927001953,9.394857066107521,21.428461760274377,,,189.7234649658203,29.41015461138366,21.01444775237735,41.879474541541505,21.633634230039892,60.30257082012882,30.974145289760283,,15.112814940568605,22.423425190013365,,10.546675272808983,,2.6884570116189286,8.210297325666737,6.36865352702246,,28.687195371525,17.969022980055012,12.858894276215157,219.3332098428297,124.77790069580078,46.346220267592464,32.17153976744319,,13.699257338295869,16.132546049545155,27.016501259412173
2010-03-30,7.51107974590935,4.749374202406109,,23.413188846904124,7.067806937774845,4.530290121923473,16.367872900277366,1725.7530517578125,28.478845854702346,16.105385410927077,29.492576509899557,12.506560070123811,,31.07807814006146,23.89444591532815,24.99428717753324,18.787079827123044,157.3140106201172,9.408151782241022,21.335451472246522,,,186.69773864746094,29.26646201762696,20.755644475634483,42.091375582707656,21.640154738651756,59.1968289442503,30.810524550174247,,15.111803871597951,22.27714859269122,,10.459530015785607,,2.6826741788475075,8.057887572406717,6.404483394032912,,28.480526194294168,18.00548403752516,12.772661077291588,218.59632901789416,123.93142700195312,46.21651058598917,32.70287542260564,,13.730188928279757,15.982886601672131,26.751601000327163
2010-03-31,7.372219474672034,4.698087646956343,,23.298799853749276,7.027206261804655,4.470905660824724,16.36061025524708,1724.2862548828125,27.99784156920086,15.9145431839621,29.055781052900006,12.258191096496507,,30.020602446519916,23.78035770495378,24.84207944535897,18.47202852846947,153.719482421875,9.346977015287157,21.332187697431216,,,187.47027587890625,29.189451136611037,20.684341900400494,41.908665214051844,21.42076092929349,58.89875975049716,30.766745562604033,,14.760800064002357,22.371111831470383,,10.340393455900358,,2.62855919876461,7.9862435759165535,6.354435974914405,,28.101674872268113,17.815273904884112,12.814870906728578,220.31515005341512,123.36480712890625,45.41409249926455,32.328490996057084,,13.635543165436278,15.86287542206657,26.530721641487723
