Date,Name,NAV
04/15/2020,Baillie Gifford Global Discovery B Acc,16.28,
04/16/2020,Baillie Gifford Global Discovery B Acc,16.44,
04/17/2020,Baillie Gifford Global Discovery B Acc,17.03,
04/18/2020,Baillie Gifford Global Discovery B Acc,17.03,
04/19/2020,Baillie Gifford Global Discovery B Acc,17.03,
04/20/2020,Baillie Gifford Global Discovery B Acc,17.11,
04/21/2020,Baillie Gifford Global Discovery B Acc,17.33,
04/22/2020,Baillie Gifford Global Discovery B Acc,17.09,
04/23/2020,Baillie Gifford Global Discovery B Acc,17.25,
04/24/2020,Baillie Gifford Global Discovery B Acc,17.39,
04/25/2020,Baillie Gifford Global Discovery B Acc,17.39,
04/26/2020,Baillie Gifford Global Discovery B Acc,17.39,
04/27/2020,Baillie Gifford Global Discovery B Acc,17.59,
04/28/2020,Baillie Gifford Global Discovery B Acc,17.99,
04/29/2020,Baillie Gifford Global Discovery B Acc,17.82,
04/30/2020,Baillie Gifford Global Discovery B Acc,18.29,
05/01/2020,Baillie Gifford Global Discovery B Acc,17.48,
05/02/2020,Baillie Gifford Global Discovery B Acc,17.48,
05/03/2020,Baillie Gifford Global Discovery B Acc,17.48,
05/04/2020,Baillie Gifford Global Discovery B Acc,17.31,
05/05/2020,Baillie Gifford Global Discovery B Acc,17.92,
05/06/2020,Baillie Gifford Global Discovery B Acc,18.53,
05/07/2020,Baillie Gifford Global Discovery B Acc,19.12,
05/08/2020,Baillie Gifford Global Discovery B Acc,19.12,
05/09/2020,Baillie Gifford Global Discovery B Acc,19.12,
05/10/2020,Baillie Gifford Global Discovery B Acc,19.12,
05/11/2020,Baillie Gifford Global Discovery B Acc,19.52,
05/12/2020,Baillie Gifford Global Discovery B Acc,19.96,
05/13/2020,Baillie Gifford Global Discovery B Acc,19.81,
05/14/2020,Baillie Gifford Global Discovery B Acc,19.61,
05/15/2020,Baillie Gifford Global Discovery B Acc,19.49,
05/16/2020,Baillie Gifford Global Discovery B Acc,19.49,
05/17/2020,Baillie Gifford Global Discovery B Acc,19.49,
05/18/2020,Baillie Gifford Global Discovery B Acc,20.27,
05/19/2020,Baillie Gifford Global Discovery B Acc,19.95,
05/20/2020,Baillie Gifford Global Discovery B Acc,20.04,
05/21/2020,Baillie Gifford Global Discovery B Acc,20.29,
05/22/2020,Baillie Gifford Global Discovery B Acc,20.31,
05/23/2020,Baillie Gifford Global Discovery B Acc,20.31,
05/24/2020,Baillie Gifford Global Discovery B Acc,20.31,
05/25/2020,Baillie Gifford Global Discovery B Acc,20.31,
05/26/2020,Baillie Gifford Global Discovery B Acc,20.71,
05/27/2020,Baillie Gifford Global Discovery B Acc,20.38,
05/28/2020,Baillie Gifford Global Discovery B Acc,20.48,
05/29/2020,Baillie Gifford Global Discovery B Acc,20.39,
05/30/2020,Baillie Gifford Global Discovery B Acc,20.39,
05/31/2020,Baillie Gifford Global Discovery B Acc,20.39,
06/01/2020,Baillie Gifford Global Discovery B Acc,20.78,
06/02/2020,Baillie Gifford Global Discovery B Acc,20.8,
06/03/2020,Baillie Gifford Global Discovery B Acc,20.94,
06/04/2020,Baillie Gifford Global Discovery B Acc,21.11,
06/05/2020,Baillie Gifford Global Discovery B Acc,20.55,
06/06/2020,Baillie Gifford Global Discovery B Acc,20.55,
06/07/2020,Baillie Gifford Global Discovery B Acc,20.55,
06/08/2020,Baillie Gifford Global Discovery B Acc,20.47,
06/09/2020,Baillie Gifford Global Discovery B Acc,20.6,
06/10/2020,Baillie Gifford Global Discovery B Acc,20.49,
06/11/2020,Baillie Gifford Global Discovery B Acc,20.39,
06/12/2020,Baillie Gifford Global Discovery B Acc,20.09,
06/13/2020,Baillie Gifford Global Discovery B Acc,20.09,
06/14/2020,Baillie Gifford Global Discovery B Acc,20.09,
06/15/2020,Baillie Gifford Global Discovery B Acc,19.84,
06/16/2020,Baillie Gifford Global Discovery B Acc,20.82,
06/17/2020,Baillie Gifford Global Discovery B Acc,20.96,
06/18/2020,Baillie Gifford Global Discovery B Acc,21.19,
06/19/2020,Baillie Gifford Global Discovery B Acc,21.42,
06/20/2020,Baillie Gifford Global Discovery B Acc,21.42,
06/21/2020,Baillie Gifford Global Discovery B Acc,21.42,
06/22/2020,Baillie Gifford Global Discovery B Acc,21.96,
06/23/2020,Baillie Gifford Global Discovery B Acc,21.93,
06/24/2020,Baillie Gifford Global Discovery B Acc,21.98,
06/25/2020,Baillie Gifford Global Discovery B Acc,21.55,
06/26/2020,Baillie Gifford Global Discovery B Acc,21.96,
06/27/2020,Baillie Gifford Global Discovery B Acc,21.96,
06/28/2020,Baillie Gifford Global Discovery B Acc,21.96,
06/29/2020,Baillie Gifford Global Discovery B Acc,21.72,
06/30/2020,Baillie Gifford Global Discovery B Acc,22.03,
07/01/2020,Baillie Gifford Global Discovery B Acc,22.12,
07/02/2020,Baillie Gifford Global Discovery B Acc,22.23,
07/03/2020,Baillie Gifford Global Discovery B Acc,22.61,
07/04/2020,Baillie Gifford Global Discovery B Acc,22.61,
07/05/2020,Baillie Gifford Global Discovery B Acc,22.61,
07/06/2020,Baillie Gifford Global Discovery B Acc,22.75,
07/07/2020,Baillie Gifford Global Discovery B Acc,22.95,
07/08/2020,Baillie Gifford Global Discovery B Acc,22.92,
07/09/2020,Baillie Gifford Global Discovery B Acc,23.01,
07/10/2020,Baillie Gifford Global Discovery B Acc,23.13,
07/11/2020,Baillie Gifford Global Discovery B Acc,23.13,
07/12/2020,Baillie Gifford Global Discovery B Acc,23.13,
07/13/2020,Baillie Gifford Global Discovery B Acc,23.18,
07/14/2020,Baillie Gifford Global Discovery B Acc,22.57,
07/15/2020,Baillie Gifford Global Discovery B Acc,22.57,
07/16/2020,Baillie Gifford Global Discovery B Acc,22.93,
07/17/2020,Baillie Gifford Global Discovery B Acc,22.85,
07/18/2020,Baillie Gifford Global Discovery B Acc,22.85,
07/19/2020,Baillie Gifford Global Discovery B Acc,22.85,
07/20/2020,Baillie Gifford Global Discovery B Acc,23.1,
07/21/2020,Baillie Gifford Global Discovery B Acc,23.6,
07/22/2020,Baillie Gifford Global Discovery B Acc,23.43,
07/23/2020,Baillie Gifford Global Discovery B Acc,23.27,
07/24/2020,Baillie Gifford Global Discovery B Acc,22.8,
07/25/2020,Baillie Gifford Global Discovery B Acc,22.8,
07/26/2020,Baillie Gifford Global Discovery B Acc,22.8,
07/27/2020,Baillie Gifford Global Discovery B Acc,22.3,
07/28/2020,Baillie Gifford Global Discovery B Acc,22.66,
07/29/2020,Baillie Gifford Global Discovery B Acc,22.25,
07/30/2020,Baillie Gifford Global Discovery B Acc,22.28,
07/31/2020,Baillie Gifford Global Discovery B Acc,22.5,
08/01/2020,Baillie Gifford Global Discovery B Acc,22.5,
08/02/2020,Baillie Gifford Global Discovery B Acc,22.5,
08/03/2020,Baillie Gifford Global Discovery B Acc,22.59,
08/04/2020,Baillie Gifford Global Discovery B Acc,23.16,
08/05/2020,Baillie Gifford Global Discovery B Acc,23.21,
08/06/2020,Baillie Gifford Global Discovery B Acc,23.1,
08/07/2020,Baillie Gifford Global Discovery B Acc,23.23,
08/08/2020,Baillie Gifford Global Discovery B Acc,23.23,
08/09/2020,Baillie Gifford Global Discovery B Acc,23.23,
08/10/2020,Baillie Gifford Global Discovery B Acc,22.99,
08/11/2020,Baillie Gifford Global Discovery B Acc,22.58,
08/12/2020,Baillie Gifford Global Discovery B Acc,22.29,
08/13/2020,Baillie Gifford Global Discovery B Acc,22.54,
08/14/2020,Baillie Gifford Global Discovery B Acc,22.7,
08/15/2020,Baillie Gifford Global Discovery B Acc,22.7,
08/16/2020,Baillie Gifford Global Discovery B Acc,22.7,
08/17/2020,Baillie Gifford Global Discovery B Acc,22.6,
08/18/2020,Baillie Gifford Global Discovery B Acc,23.07,
08/19/2020,Baillie Gifford Global Discovery B Acc,23.04,
08/20/2020,Baillie Gifford Global Discovery B Acc,23.21,
08/21/2020,Baillie Gifford Global Discovery B Acc,23.2,
08/22/2020,Baillie Gifford Global Discovery B Acc,23.2,
08/23/2020,Baillie Gifford Global Discovery B Acc,23.2,
08/24/2020,Baillie Gifford Global Discovery B Acc,23.3,
08/25/2020,Baillie Gifford Global Discovery B Acc,23.08,
08/26/2020,Baillie Gifford Global Discovery B Acc,23.21,
