Date,Name,NAV
12/24/2019,L&G Global Technology Index I Acc,0.6455,
12/25/2019,L&G Global Technology Index I Acc,0.6455,
12/26/2019,L&G Global Technology Index I Acc,0.6455,
12/27/2019,L&G Global Technology Index I Acc,0.6425,
12/28/2019,L&G Global Technology Index I Acc,0.6425,
12/29/2019,L&G Global Technology Index I Acc,0.6425,
12/30/2019,L&G Global Technology Index I Acc,0.6351,
12/31/2019,L&G Global Technology Index I Acc,0.6343,
01/01/2020,L&G Global Technology Index I Acc,0.6343,
01/02/2020,L&G Global Technology Index I Acc,0.6467,
01/03/2020,L&G Global Technology Index I Acc,0.6487,
01/04/2020,L&G Global Technology Index I Acc,0.6487,
01/05/2020,L&G Global Technology Index I Acc,0.6487,
01/06/2020,L&G Global Technology Index I Acc,0.6431,
01/07/2020,L&G Global Technology Index I Acc,0.6503,
01/08/2020,L&G Global Technology Index I Acc,0.6507,
01/09/2020,L&G Global Technology Index I Acc,0.6659,
01/10/2020,L&G Global Technology Index I Acc,0.6691,
01/11/2020,L&G Global Technology Index I Acc,0.6691,
01/12/2020,L&G Global Technology Index I Acc,0.6691,
01/13/2020,L&G Global Technology Index I Acc,0.6738,
01/14/2020,L&G Global Technology Index I Acc,0.6746,
01/15/2020,L&G Global Technology Index I Acc,0.6743,
01/16/2020,L&G Global Technology Index I Acc,0.6755,
01/17/2020,L&G Global Technology Index I Acc,0.6814,
01/18/2020,L&G Global Technology Index I Acc,0.6814,
01/19/2020,L&G Global Technology Index I Acc,0.6814,
01/20/2020,L&G Global Technology Index I Acc,0.686,
01/21/2020,L&G Global Technology Index I Acc,0.6812,
01/22/2020,L&G Global Technology Index I Acc,0.6828,
01/23/2020,L&G Global Technology Index I Acc,0.6794,
01/24/2020,L&G Global Technology Index I Acc,0.6881,
01/25/2020,L&G Global Technology Index I Acc,0.6881,
01/26/2020,L&G Global Technology Index I Acc,0.6881,
01/27/2020,L&G Global Technology Index I Acc,0.6694,
01/28/2020,L&G Global Technology Index I Acc,0.6727,
01/29/2020,L&G Global Technology Index I Acc,0.6806,
01/30/2020,L&G Global Technology Index I Acc,0.6718,
01/31/2020,L&G Global Technology Index I Acc,0.666,
02/01/2020,L&G Global Technology Index I Acc,0.666,
