Date,Name,NAV
07/12/2012,Liontrust Global Alpha C Acc GBP,2.63,
07/13/2012,Liontrust Global Alpha C Acc GBP,2.649,
07/14/2012,Liontrust Global Alpha C Acc GBP,2.649,
07/15/2012,Liontrust Global Alpha C Acc GBP,2.649,
07/16/2012,Liontrust Global Alpha C Acc GBP,2.652,
07/17/2012,Liontrust Global Alpha C Acc GBP,2.65,
07/18/2012,Liontrust Global Alpha C Acc GBP,2.64,
07/19/2012,Liontrust Global Alpha C Acc GBP,2.679,
07/20/2012,Liontrust Global Alpha C Acc GBP,2.671,
07/21/2012,Liontrust Global Alpha C Acc GBP,2.671,
07/22/2012,Liontrust Global Alpha C Acc GBP,2.671,
07/23/2012,Liontrust Global Alpha C Acc GBP,2.633,
07/24/2012,Liontrust Global Alpha C Acc GBP,2.619,
07/25/2012,Liontrust Global Alpha C Acc GBP,2.633,
07/26/2012,Liontrust Global Alpha C Acc GBP,2.641,
07/27/2012,Liontrust Global Alpha C Acc GBP,2.659,
07/28/2012,Liontrust Global Alpha C Acc GBP,2.659,
07/29/2012,Liontrust Global Alpha C Acc GBP,2.659,
07/30/2012,Liontrust Global Alpha C Acc GBP,2.702,
07/31/2012,Liontrust Global Alpha C Acc GBP,2.704,
08/01/2012,Liontrust Global Alpha C Acc GBP,2.694,
08/02/2012,Liontrust Global Alpha C Acc GBP,2.699,
08/03/2012,Liontrust Global Alpha C Acc GBP,2.68,
08/04/2012,Liontrust Global Alpha C Acc GBP,2.68,
08/05/2012,Liontrust Global Alpha C Acc GBP,2.68,
08/06/2012,Liontrust Global Alpha C Acc GBP,2.73,
08/07/2012,Liontrust Global Alpha C Acc GBP,2.732,
08/08/2012,Liontrust Global Alpha C Acc GBP,2.731,
08/09/2012,Liontrust Global Alpha C Acc GBP,2.741,
08/10/2012,Liontrust Global Alpha C Acc GBP,2.733,
08/11/2012,Liontrust Global Alpha C Acc GBP,2.733,
08/12/2012,Liontrust Global Alpha C Acc GBP,2.733,
08/13/2012,Liontrust Global Alpha C Acc GBP,2.722,
08/14/2012,Liontrust Global Alpha C Acc GBP,2.737,
08/15/2012,Liontrust Global Alpha C Acc GBP,2.715,
08/16/2012,Liontrust Global Alpha C Acc GBP,2.731,
08/17/2012,Liontrust Global Alpha C Acc GBP,2.745,
08/18/2012,Liontrust Global Alpha C Acc GBP,2.745,
08/19/2012,Liontrust Global Alpha C Acc GBP,2.745,
08/20/2012,Liontrust Global Alpha C Acc GBP,2.735,
08/21/2012,Liontrust Global Alpha C Acc GBP,2.735,
08/22/2012,Liontrust Global Alpha C Acc GBP,2.708,
08/23/2012,Liontrust Global Alpha C Acc GBP,2.721,
08/24/2012,Liontrust Global Alpha C Acc GBP,2.699,
08/25/2012,Liontrust Global Alpha C Acc GBP,2.699,
08/26/2012,Liontrust Global Alpha C Acc GBP,2.699,
08/27/2012,Liontrust Global Alpha C Acc GBP,2.699,
08/28/2012,Liontrust Global Alpha C Acc GBP,2.704,
08/29/2012,Liontrust Global Alpha C Acc GBP,2.691,
08/30/2012,Liontrust Global Alpha C Acc GBP,2.668,
08/31/2012,Liontrust Global Alpha C Acc GBP,2.66,
09/01/2012,Liontrust Global Alpha C Acc GBP,2.66,
09/02/2012,Liontrust Global Alpha C Acc GBP,2.66,
09/03/2012,Liontrust Global Alpha C Acc GBP,2.665,
09/04/2012,Liontrust Global Alpha C Acc GBP,2.664,
09/05/2012,Liontrust Global Alpha C Acc GBP,2.649,
09/06/2012,Liontrust Global Alpha C Acc GBP,2.658,
09/07/2012,Liontrust Global Alpha C Acc GBP,2.719,
09/08/2012,Liontrust Global Alpha C Acc GBP,2.719,
09/09/2012,Liontrust Global Alpha C Acc GBP,2.719,
09/10/2012,Liontrust Global Alpha C Acc GBP,2.722,
09/11/2012,Liontrust Global Alpha C Acc GBP,2.715,
09/12/2012,Liontrust Global Alpha C Acc GBP,2.723,
09/13/2012,Liontrust Global Alpha C Acc GBP,2.717,
09/14/2012,Liontrust Global Alpha C Acc GBP,2.78,
09/15/2012,Liontrust Global Alpha C Acc GBP,2.78,
09/16/2012,Liontrust Global Alpha C Acc GBP,2.78,
09/17/2012,Liontrust Global Alpha C Acc GBP,2.782,
09/18/2012,Liontrust Global Alpha C Acc GBP,2.754,
09/19/2012,Liontrust Global Alpha C Acc GBP,2.767,
09/20/2012,Liontrust Global Alpha C Acc GBP,2.76,
09/21/2012,Liontrust Global Alpha C Acc GBP,2.754,
09/22/2012,Liontrust Global Alpha C Acc GBP,2.754,
09/23/2012,Liontrust Global Alpha C Acc GBP,2.754,
09/24/2012,Liontrust Global Alpha C Acc GBP,2.748,
09/25/2012,Liontrust Global Alpha C Acc GBP,2.748,
09/26/2012,Liontrust Global Alpha C Acc GBP,2.721,
09/27/2012,Liontrust Global Alpha C Acc GBP,2.721,
09/28/2012,Liontrust Global Alpha C Acc GBP,2.744,
09/29/2012,Liontrust Global Alpha C Acc GBP,2.744,
09/30/2012,Liontrust Global Alpha C Acc GBP,2.744,
10/01/2012,Liontrust Global Alpha C Acc GBP,2.753,
10/02/2012,Liontrust Global Alpha C Acc GBP,2.767,
10/03/2012,Liontrust Global Alpha C Acc GBP,2.763,
10/04/2012,Liontrust Global Alpha C Acc GBP,2.753,
10/05/2012,Liontrust Global Alpha C Acc GBP,2.767,
10/06/2012,Liontrust Global Alpha C Acc GBP,2.767,
10/07/2012,Liontrust Global Alpha C Acc GBP,2.767,
