Date,Name,NAV
04/06/2008,Baillie Gifford Pacific B Acc,2.62,
04/07/2008,Baillie Gifford Pacific B Acc,2.666,
04/08/2008,Baillie Gifford Pacific B Acc,2.659,
04/09/2008,Baillie Gifford Pacific B Acc,2.631,
04/10/2008,Baillie Gifford Pacific B Acc,2.646,
04/11/2008,Baillie Gifford Pacific B Acc,2.66,
04/12/2008,Baillie Gifford Pacific B Acc,2.66,
04/13/2008,Baillie Gifford Pacific B Acc,2.66,
04/14/2008,Baillie Gifford Pacific B Acc,2.581,
04/15/2008,Baillie Gifford Pacific B Acc,2.618,
04/16/2008,Baillie Gifford Pacific B Acc,2.643,
04/17/2008,Baillie Gifford Pacific B Acc,2.631,
04/18/2008,Baillie Gifford Pacific B Acc,2.601,
04/19/2008,Baillie Gifford Pacific B Acc,2.601,
04/20/2008,Baillie Gifford Pacific B Acc,2.601,
04/21/2008,Baillie Gifford Pacific B Acc,2.692,
04/22/2008,Baillie Gifford Pacific B Acc,2.704,
04/23/2008,Baillie Gifford Pacific B Acc,2.705,
04/24/2008,Baillie Gifford Pacific B Acc,2.749,
04/25/2008,Baillie Gifford Pacific B Acc,2.739,
04/26/2008,Baillie Gifford Pacific B Acc,2.739,
04/27/2008,Baillie Gifford Pacific B Acc,2.739,
04/28/2008,Baillie Gifford Pacific B Acc,2.73,
04/29/2008,Baillie Gifford Pacific B Acc,2.714,
04/30/2008,Baillie Gifford Pacific B Acc,2.689,
05/01/2008,Baillie Gifford Pacific B Acc,2.7,
05/02/2008,Baillie Gifford Pacific B Acc,2.704,
05/03/2008,Baillie Gifford Pacific B Acc,2.704,
05/04/2008,Baillie Gifford Pacific B Acc,2.704,
05/05/2008,Baillie Gifford Pacific B Acc,2.704,
05/06/2008,Baillie Gifford Pacific B Acc,2.734,
05/07/2008,Baillie Gifford Pacific B Acc,2.728,
05/08/2008,Baillie Gifford Pacific B Acc,2.696,
05/09/2008,Baillie Gifford Pacific B Acc,2.689,
05/10/2008,Baillie Gifford Pacific B Acc,2.689,
05/11/2008,Baillie Gifford Pacific B Acc,2.689,
05/12/2008,Baillie Gifford Pacific B Acc,2.678,
05/13/2008,Baillie Gifford Pacific B Acc,2.733,
05/14/2008,Baillie Gifford Pacific B Acc,2.703,
05/15/2008,Baillie Gifford Pacific B Acc,2.732,
05/16/2008,Baillie Gifford Pacific B Acc,2.794,
05/17/2008,Baillie Gifford Pacific B Acc,2.794,
05/18/2008,Baillie Gifford Pacific B Acc,2.794,
05/19/2008,Baillie Gifford Pacific B Acc,2.775,
05/20/2008,Baillie Gifford Pacific B Acc,2.742,
05/21/2008,Baillie Gifford Pacific B Acc,2.725,
05/22/2008,Baillie Gifford Pacific B Acc,2.698,
05/23/2008,Baillie Gifford Pacific B Acc,2.663,
05/24/2008,Baillie Gifford Pacific B Acc,2.663,
05/25/2008,Baillie Gifford Pacific B Acc,2.663,
05/26/2008,Baillie Gifford Pacific B Acc,2.663,
05/27/2008,Baillie Gifford Pacific B Acc,2.661,
05/28/2008,Baillie Gifford Pacific B Acc,2.607,
05/29/2008,Baillie Gifford Pacific B Acc,2.682,
05/30/2008,Baillie Gifford Pacific B Acc,2.702,
05/31/2008,Baillie Gifford Pacific B Acc,2.702,
06/01/2008,Baillie Gifford Pacific B Acc,2.702,
06/02/2008,Baillie Gifford Pacific B Acc,2.676,
06/03/2008,Baillie Gifford Pacific B Acc,2.638,
06/04/2008,Baillie Gifford Pacific B Acc,2.677,
06/05/2008,Baillie Gifford Pacific B Acc,2.631,
06/06/2008,Baillie Gifford Pacific B Acc,2.666,
06/07/2008,Baillie Gifford Pacific B Acc,2.666,
06/08/2008,Baillie Gifford Pacific B Acc,2.666,
06/09/2008,Baillie Gifford Pacific B Acc,2.605,
06/10/2008,Baillie Gifford Pacific B Acc,2.526,
06/11/2008,Baillie Gifford Pacific B Acc,2.525,
06/12/2008,Baillie Gifford Pacific B Acc,2.506,
06/13/2008,Baillie Gifford Pacific B Acc,2.461,
06/14/2008,Baillie Gifford Pacific B Acc,2.461,
06/15/2008,Baillie Gifford Pacific B Acc,2.461,
06/16/2008,Baillie Gifford Pacific B Acc,2.49,
06/17/2008,Baillie Gifford Pacific B Acc,2.533,
06/18/2008,Baillie Gifford Pacific B Acc,2.517,
06/19/2008,Baillie Gifford Pacific B Acc,2.49,
06/20/2008,Baillie Gifford Pacific B Acc,2.443,
06/21/2008,Baillie Gifford Pacific B Acc,2.443,
06/22/2008,Baillie Gifford Pacific B Acc,2.443,
06/23/2008,Baillie Gifford Pacific B Acc,2.421,
06/24/2008,Baillie Gifford Pacific B Acc,2.431,
06/25/2008,Baillie Gifford Pacific B Acc,2.414,
06/26/2008,Baillie Gifford Pacific B Acc,2.405,
06/27/2008,Baillie Gifford Pacific B Acc,2.354,
06/28/2008,Baillie Gifford Pacific B Acc,2.354,
06/29/2008,Baillie Gifford Pacific B Acc,2.354,
06/30/2008,Baillie Gifford Pacific B Acc,2.38,
07/01/2008,Baillie Gifford Pacific B Acc,2.332,
07/02/2008,Baillie Gifford Pacific B Acc,2.335,
07/03/2008,Baillie Gifford Pacific B Acc,2.281,
07/04/2008,Baillie Gifford Pacific B Acc,2.258,
07/05/2008,Baillie Gifford Pacific B Acc,2.258,
07/06/2008,Baillie Gifford Pacific B Acc,2.258,
07/07/2008,Baillie Gifford Pacific B Acc,2.292,
07/08/2008,Baillie Gifford Pacific B Acc,2.247,
07/09/2008,Baillie Gifford Pacific B Acc,2.297,
07/10/2008,Baillie Gifford Pacific B Acc,2.296,
07/11/2008,Baillie Gifford Pacific B Acc,2.328,
07/12/2008,Baillie Gifford Pacific B Acc,2.328,
07/13/2008,Baillie Gifford Pacific B Acc,2.328,
07/14/2008,Baillie Gifford Pacific B Acc,2.31,
07/15/2008,Baillie Gifford Pacific B Acc,2.218,
07/16/2008,Baillie Gifford Pacific B Acc,2.203,
07/17/2008,Baillie Gifford Pacific B Acc,2.23,
07/18/2008,Baillie Gifford Pacific B Acc,2.215,
07/19/2008,Baillie Gifford Pacific B Acc,2.215,
07/20/2008,Baillie Gifford Pacific B Acc,2.215,
07/21/2008,Baillie Gifford Pacific B Acc,2.25,
07/22/2008,Baillie Gifford Pacific B Acc,2.232,
07/23/2008,Baillie Gifford Pacific B Acc,2.282,
07/24/2008,Baillie Gifford Pacific B Acc,2.301,
07/25/2008,Baillie Gifford Pacific B Acc,2.267,
07/26/2008,Baillie Gifford Pacific B Acc,2.267,
07/27/2008,Baillie Gifford Pacific B Acc,2.267,
07/28/2008,Baillie Gifford Pacific B Acc,2.277,
07/29/2008,Baillie Gifford Pacific B Acc,2.241,
07/30/2008,Baillie Gifford Pacific B Acc,2.26,
07/31/2008,Baillie Gifford Pacific B Acc,2.266,
08/01/2008,Baillie Gifford Pacific B Acc,2.255,
08/02/2008,Baillie Gifford Pacific B Acc,2.255,
08/03/2008,Baillie Gifford Pacific B Acc,2.255,
08/04/2008,Baillie Gifford Pacific B Acc,2.226,
08/05/2008,Baillie Gifford Pacific B Acc,2.174,
08/06/2008,Baillie Gifford Pacific B Acc,2.204,
08/07/2008,Baillie Gifford Pacific B Acc,2.19,
08/08/2008,Baillie Gifford Pacific B Acc,2.189,
08/09/2008,Baillie Gifford Pacific B Acc,2.189,
08/10/2008,Baillie Gifford Pacific B Acc,2.189,
08/11/2008,Baillie Gifford Pacific B Acc,2.19,
08/12/2008,Baillie Gifford Pacific B Acc,2.208,
08/13/2008,Baillie Gifford Pacific B Acc,2.2,
08/14/2008,Baillie Gifford Pacific B Acc,2.267,
08/15/2008,Baillie Gifford Pacific B Acc,2.266,
08/16/2008,Baillie Gifford Pacific B Acc,2.266,
08/17/2008,Baillie Gifford Pacific B Acc,2.266,
08/18/2008,Baillie Gifford Pacific B Acc,2.219,
08/19/2008,Baillie Gifford Pacific B Acc,2.174,
08/20/2008,Baillie Gifford Pacific B Acc,2.209,
08/21/2008,Baillie Gifford Pacific B Acc,2.168,
08/22/2008,Baillie Gifford Pacific B Acc,2.181,
08/23/2008,Baillie Gifford Pacific B Acc,2.181,
08/24/2008,Baillie Gifford Pacific B Acc,2.181,
08/25/2008,Baillie Gifford Pacific B Acc,2.181,
08/26/2008,Baillie Gifford Pacific B Acc,2.217,
08/27/2008,Baillie Gifford Pacific B Acc,2.205,
08/28/2008,Baillie Gifford Pacific B Acc,2.204,
08/29/2008,Baillie Gifford Pacific B Acc,2.236,
08/30/2008,Baillie Gifford Pacific B Acc,2.236,
08/31/2008,Baillie Gifford Pacific B Acc,2.236,
09/01/2008,Baillie Gifford Pacific B Acc,2.212,
09/02/2008,Baillie Gifford Pacific B Acc,2.202,
09/03/2008,Baillie Gifford Pacific B Acc,2.177,
09/04/2008,Baillie Gifford Pacific B Acc,2.137,
09/05/2008,Baillie Gifford Pacific B Acc,2.133,
09/06/2008,Baillie Gifford Pacific B Acc,2.133,
09/07/2008,Baillie Gifford Pacific B Acc,2.133,
09/08/2008,Baillie Gifford Pacific B Acc,2.189,
09/09/2008,Baillie Gifford Pacific B Acc,2.131,
09/10/2008,Baillie Gifford Pacific B Acc,2.076,
09/11/2008,Baillie Gifford Pacific B Acc,2.04,
09/12/2008,Baillie Gifford Pacific B Acc,2.035,
09/13/2008,Baillie Gifford Pacific B Acc,2.035,
09/14/2008,Baillie Gifford Pacific B Acc,2.035,
09/15/2008,Baillie Gifford Pacific B Acc,1.933,
09/16/2008,Baillie Gifford Pacific B Acc,1.905,
09/17/2008,Baillie Gifford Pacific B Acc,1.947,
09/18/2008,Baillie Gifford Pacific B Acc,1.84,
09/19/2008,Baillie Gifford Pacific B Acc,1.995,
09/20/2008,Baillie Gifford Pacific B Acc,1.995,
09/21/2008,Baillie Gifford Pacific B Acc,1.995,
