Date,Name,NAV
07/03/2002,Baillie Gifford American B Acc,1.239,
07/04/2002,Baillie Gifford American B Acc,1.238,
07/05/2002,Baillie Gifford American B Acc,1.243,
07/06/2002,Baillie Gifford American B Acc,1.243,
07/07/2002,Baillie Gifford American B Acc,1.243,
07/08/2002,Baillie Gifford American B Acc,1.273,
07/09/2002,Baillie Gifford American B Acc,1.254,
07/10/2002,Baillie Gifford American B Acc,1.212,
07/11/2002,Baillie Gifford American B Acc,1.183,
07/12/2002,Baillie Gifford American B Acc,1.187,
07/13/2002,Baillie Gifford American B Acc,1.187,
07/14/2002,Baillie Gifford American B Acc,1.187,
07/15/2002,Baillie Gifford American B Acc,1.178,
07/16/2002,Baillie Gifford American B Acc,1.155,
07/17/2002,Baillie Gifford American B Acc,1.145,
07/18/2002,Baillie Gifford American B Acc,1.158,
07/19/2002,Baillie Gifford American B Acc,1.107,
07/20/2002,Baillie Gifford American B Acc,1.107,
07/21/2002,Baillie Gifford American B Acc,1.107,
07/22/2002,Baillie Gifford American B Acc,1.077,
07/23/2002,Baillie Gifford American B Acc,1.065,
07/24/2002,Baillie Gifford American B Acc,1.053,
07/25/2002,Baillie Gifford American B Acc,1.102,
07/26/2002,Baillie Gifford American B Acc,1.097,
07/27/2002,Baillie Gifford American B Acc,1.097,
07/28/2002,Baillie Gifford American B Acc,1.097,
07/29/2002,Baillie Gifford American B Acc,1.121,
07/30/2002,Baillie Gifford American B Acc,1.173,
07/31/2002,Baillie Gifford American B Acc,1.171,
08/01/2002,Baillie Gifford American B Acc,1.187,
08/02/2002,Baillie Gifford American B Acc,1.15,
08/03/2002,Baillie Gifford American B Acc,1.15,
08/04/2002,Baillie Gifford American B Acc,1.15,
08/05/2002,Baillie Gifford American B Acc,1.133,
08/06/2002,Baillie Gifford American B Acc,1.122,
08/07/2002,Baillie Gifford American B Acc,1.153,
08/08/2002,Baillie Gifford American B Acc,1.173,
08/09/2002,Baillie Gifford American B Acc,1.211,
08/10/2002,Baillie Gifford American B Acc,1.211,
08/11/2002,Baillie Gifford American B Acc,1.211,
08/12/2002,Baillie Gifford American B Acc,1.221,
08/13/2002,Baillie Gifford American B Acc,1.214,
08/14/2002,Baillie Gifford American B Acc,1.182,
08/15/2002,Baillie Gifford American B Acc,1.233,
08/16/2002,Baillie Gifford American B Acc,1.243,
