Date,Name,NAV
02/04/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.501281471
02/05/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.501481823
02/06/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.501081119
02/07/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.501081119
02/08/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.501081119
02/09/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.503886051
02/10/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.504587284
02/11/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.504587284
02/12/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.505689222
02/13/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506891335
02/14/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506891335
02/15/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506891335
02/16/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.508193625
02/17/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.508494154
02/18/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.507893097
02/19/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.505088165
02/20/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.503485346
02/21/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.503485346
02/22/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.503485346
02/23/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.503284994
02/24/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.503284994
02/25/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.505288517
02/26/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.505589045
02/27/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506190102
02/28/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506190102
02/29/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506190102
03/01/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506791159
03/02/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506891335
03/03/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.506991512
03/04/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.504987989
03/05/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.505889574
03/06/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.505889574
03/07/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.505889574
03/08/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.510898382
03/09/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.513502962
03/10/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.514805252
03/11/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515706837
03/12/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.51510578
03/13/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.51510578
03/14/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.51510578
03/15/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515506485
03/16/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515807013
03/17/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515606661
03/18/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515506485
03/19/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515406308
03/20/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515406308
03/21/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515406308
03/22/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515606661
03/23/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.516207718
03/24/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.516307894
03/25/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.517009127
03/26/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.517309655
03/27/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.517309655
03/28/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.517309655
03/29/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.515907189
03/30/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.513603138
03/31/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.514003842
04/01/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.51510578
04/02/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.514705075
04/03/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.514705075
04/04/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.514705075
04/05/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.512000319
04/06/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.511699791
04/07/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.51119891
04/08/2004,L&G All Stocks Index Linked Gt Idx I Acc,0.511499439
