Date,Name,Close,High,Low,Open,Volume
06/30/1989,Rio Tinto PLC,4.039653036,,,,
07/31/1989,Rio Tinto PLC,4.361833953,,,,
08/31/1989,Rio Tinto PLC,4.601404378,,,,
09/30/1989,Rio Tinto PLC,4.494010739,,,,
10/31/1989,Rio Tinto PLC,4.163568773,,,,
11/30/1989,Rio Tinto PLC,4.477488641,,,,
12/31/1989,Rio Tinto PLC,4.799669558,,,,
01/31/1990,Rio Tinto PLC,4.221396117,,,,
02/28/1990,Rio Tinto PLC,4.229657166,,,,
03/31/1990,Rio Tinto PLC,4.39487815,,,,
04/30/1990,Rio Tinto PLC,4.29574556,,,,
05/31/1990,Rio Tinto PLC,4.692275919,,,,
06/30/1990,Rio Tinto PLC,4.725320116,,,,
07/31/1990,Rio Tinto PLC,4.617926477,,,,
08/31/1990,Rio Tinto PLC,3.882693102,,,,
09/30/1990,Rio Tinto PLC,3.329202809,,,,
10/31/1990,Rio Tinto PLC,3.403552251,,,,
11/30/1990,Rio Tinto PLC,3.593556382,,,,
12/31/1990,Rio Tinto PLC,3.725733168,,,,
01/31/1991,Rio Tinto PLC,3.775299463,,,,
02/28/1991,Rio Tinto PLC,4.378356051,,,,
03/31/1991,Rio Tinto PLC,4.626187526,,,,
04/30/1991,Rio Tinto PLC,4.494010739,,,,
05/31/1991,Rio Tinto PLC,4.320528707,,,,
06/30/1991,Rio Tinto PLC,4.551838083,,,,
07/31/1991,Rio Tinto PLC,4.824452705,,,,
08/31/1991,Rio Tinto PLC,4.915324246,,,,
09/30/1991,Rio Tinto PLC,4.774886411,,,,
10/31/1991,Rio Tinto PLC,4.551838083,,,,
11/30/1991,Rio Tinto PLC,4.246179265,,,,
12/31/1991,Rio Tinto PLC,3.8992152,,,,
01/31/1992,Rio Tinto PLC,4.361833953,,,,
02/29/1992,Rio Tinto PLC,4.560099133,,,,
03/31/1992,Rio Tinto PLC,4.741842214,,,,
04/30/1992,Rio Tinto PLC,5.146633622,,,,
05/31/1992,Rio Tinto PLC,5.105328377,,,,
06/30/1992,Rio Tinto PLC,5.163155721,,,,
07/31/1992,Rio Tinto PLC,4.717059067,,,,
08/31/1992,Rio Tinto PLC,4.130524577,,,,
09/30/1992,Rio Tinto PLC,5.105328377,,,,
10/31/1992,Rio Tinto PLC,5.204460967,,,,
11/30/1992,Rio Tinto PLC,5.287071458,,,,
12/31/1992,Rio Tinto PLC,5.646427096,,,,
01/31/1993,Rio Tinto PLC,5.477075589,,,,
02/28/1993,Rio Tinto PLC,5.526641884,,,,
03/31/1993,Rio Tinto PLC,5.749690211,,,,
04/30/1993,Rio Tinto PLC,5.3614209,,,,
05/31/1993,Rio Tinto PLC,5.518380834,,,,
06/30/1993,Rio Tinto PLC,5.567947129,,,,
07/31/1993,Rio Tinto PLC,5.551425031,,,,
08/31/1993,Rio Tinto PLC,6.117306898,,,,
09/30/1993,Rio Tinto PLC,5.609252375,,,,
10/31/1993,Rio Tinto PLC,5.642296572,,,,
11/30/1993,Rio Tinto PLC,5.980999587,,,,
12/31/1993,Rio Tinto PLC,6.707971912,,,,
01/31/1994,Rio Tinto PLC,7.393638992,,,,
02/28/1994,Rio Tinto PLC,7.046674928,,,,
03/31/1994,Rio Tinto PLC,6.790582404,,,,
04/30/1994,Rio Tinto PLC,7.005369682,,,,
05/31/1994,Rio Tinto PLC,6.955803387,,,,
06/30/1994,Rio Tinto PLC,6.815365551,,,,
07/31/1994,Rio Tinto PLC,7.125154895,,,,
08/31/1994,Rio Tinto PLC,7.294506402,,,,
09/30/1994,Rio Tinto PLC,7.257331681,,,,
10/31/1994,Rio Tinto PLC,7.096241223,,,,
11/30/1994,Rio Tinto PLC,6.980586534,,,,
12/31/1994,Rio Tinto PLC,6.83188765,,,,
01/31/1995,Rio Tinto PLC,6.427096241,,,,
02/28/1995,Rio Tinto PLC,6.084262701,,,,
03/31/1995,Rio Tinto PLC,6.625361421,,,,
04/30/1995,Rio Tinto PLC,6.522098306,,,,
05/31/1995,Rio Tinto PLC,6.741016109,,,,
06/30/1995,Rio Tinto PLC,6.774060306,,,,
07/31/1995,Rio Tinto PLC,7.451466336,,,,
08/31/1995,Rio Tinto PLC,7.211895911,,,,
09/30/1995,Rio Tinto PLC,7.649235853,,,,
10/31/1995,Rio Tinto PLC,7.228418009,,,,
11/30/1995,Rio Tinto PLC,7.748864106,,,,
12/31/1995,Rio Tinto PLC,7.732342007,,,,
01/31/1996,Rio Tinto PLC,7.583643123,,,,
02/29/1996,Rio Tinto PLC,7.547542338,,,,
03/31/1996,Rio Tinto PLC,7.839735646,,,,
04/30/1996,Rio Tinto PLC,8.632796365,,,,
05/31/1996,Rio Tinto PLC,8.302354399,,,,
06/30/1996,Rio Tinto PLC,7.872779843,,,,
07/31/1996,Rio Tinto PLC,7.674514663,,,,
08/31/1996,Rio Tinto PLC,7.872779843,,,,
09/30/1996,Rio Tinto PLC,8.083436596,,,,
10/31/1996,Rio Tinto PLC,8.116480793,,,,
11/30/1996,Rio Tinto PLC,8.269310202,,,,
12/31/1996,Rio Tinto PLC,7.736472532,,,,
01/31/1997,Rio Tinto PLC,7.517554729,,,,
02/28/1997,Rio Tinto PLC,7.744733581,,,,
03/31/1997,Rio Tinto PLC,7.959520859,,,,
04/30/1997,Rio Tinto PLC,8.083436596,,,,
05/31/1997,Rio Tinto PLC,8.665840562,,,,
06/30/1997,Rio Tinto PLC,8.645187939,,,,
07/31/1997,Rio Tinto PLC,8.166047088,,,,
08/31/1997,Rio Tinto PLC,8.038000826,,,,
09/30/1997,Rio Tinto PLC,8.182569186,,,,
10/31/1997,Rio Tinto PLC,6.34448575,,,,
11/30/1997,Rio Tinto PLC,5.906650145,,,,
12/31/1997,Rio Tinto PLC,6.187525816,,,,
01/31/1998,Rio Tinto PLC,6.460140438,,,,
02/28/1998,Rio Tinto PLC,6.774060306,,,,
03/31/1998,Rio Tinto PLC,6.625361421,,,,
04/30/1998,Rio Tinto PLC,7.092110698,,,,
05/31/1998,Rio Tinto PLC,6.323833127,,,,
06/30/1998,Rio Tinto PLC,5.576208178,,,,
07/31/1998,Rio Tinto PLC,5.683601817,,,,
08/31/1998,Rio Tinto PLC,4.824452705,,,,
09/30/1998,Rio Tinto PLC,5.795125981,,,,
10/31/1998,Rio Tinto PLC,5.989260636,,,,
11/30/1998,Rio Tinto PLC,5.865344899,,,,
12/31/1998,Rio Tinto PLC,5.774473358,,,,
01/31/1999,Rio Tinto PLC,6.04708798,,,,
02/28/1999,Rio Tinto PLC,6.67905824,,,,
03/31/1999,Rio Tinto PLC,7.100371747,,,,
04/30/1999,Rio Tinto PLC,8.967368856,,,,
05/31/1999,Rio Tinto PLC,7.558859975,,,,
06/30/1999,Rio Tinto PLC,8.785625774,,,,
07/31/1999,Rio Tinto PLC,9.669558034,,,,
08/31/1999,Rio Tinto PLC,9.252375052,,,,
09/30/1999,Rio Tinto PLC,8.698884758,,,,
10/31/1999,Rio Tinto PLC,8.599752169,,,,
11/30/1999,Rio Tinto PLC,10.16109046,,,,
12/31/1999,Rio Tinto PLC,12.35026848,,,,
01/31/2000,Rio Tinto PLC,9.549772821,,,,
02/29/2000,Rio Tinto PLC,7.748864106,,,,
03/31/2000,Rio Tinto PLC,8.694754234,,,,
04/30/2000,Rio Tinto PLC,8.219743907,,,,
05/31/2000,Rio Tinto PLC,8.153655514,,,,
06/30/2000,Rio Tinto PLC,8.921933086,,,,
07/31/2000,Rio Tinto PLC,8.855844692,,,,
08/31/2000,Rio Tinto PLC,9.078893019,,,,
09/30/2000,Rio Tinto PLC,8.104089219,,,,
10/31/2000,Rio Tinto PLC,9.211069806,,,,
11/30/2000,Rio Tinto PLC,8.715406857,,,,
12/31/2000,Rio Tinto PLC,9.731515903,,,,
01/31/2001,Rio Tinto PLC,9.847170591,,,,
02/28/2001,Rio Tinto PLC,10.53283767,,,,
03/31/2001,Rio Tinto PLC,10.06195787,,,,
04/30/2001,Rio Tinto PLC,11.7141677,,,,
